,City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
756,Toronto,648888.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
757,Toronto,1495000.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
758,Toronto,524900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
759,Toronto,459000.0,0,1,ON,5647656,43.7417,-79.3733,97000.0
760,Toronto,595888.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
761,Toronto,3495000.0,5,5,ON,5647656,43.7417,-79.3733,97000.0
762,Toronto,2475000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
763,Toronto,650000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
764,Toronto,895000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
765,Toronto,575000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
766,Toronto,2999900.0,15,4,ON,5647656,43.7417,-79.3733,97000.0
767,Toronto,1075000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
768,Toronto,714900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
769,Toronto,1799999.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
770,Toronto,749900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
771,Toronto,798000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
772,Toronto,3995000.0,5,6,ON,5647656,43.7417,-79.3733,97000.0
773,Toronto,1049800.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
774,Toronto,499888.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
775,Toronto,998000.0,3,1,ON,5647656,43.7417,-79.3733,97000.0
776,Toronto,2399000.0,5,6,ON,5647656,43.7417,-79.3733,97000.0
777,Toronto,929000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
778,Toronto,2260000.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
779,Toronto,725000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
780,Toronto,2650000.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
781,Toronto,1099900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
782,Toronto,479900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
783,Toronto,698000.0,4,1,ON,5647656,43.7417,-79.3733,97000.0
784,Toronto,769900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
785,Toronto,3999990.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
786,Toronto,759000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
787,Toronto,645000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
788,Toronto,809000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
789,Toronto,1298800.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
790,Toronto,699900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
791,Toronto,2999000.0,5,6,ON,5647656,43.7417,-79.3733,97000.0
792,Toronto,959999.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
793,Toronto,848000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
794,Toronto,636000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
795,Toronto,488000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
796,Toronto,899000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
797,Toronto,888000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
798,Toronto,1149999.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
799,Toronto,3198000.0,4,4,ON,5647656,43.7417,-79.3733,97000.0
800,Toronto,2749000.0,6,4,ON,5647656,43.7417,-79.3733,97000.0
801,Toronto,1599000.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
802,Toronto,647500.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
803,Toronto,624500.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
804,Toronto,499999.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
805,Toronto,819000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
806,Toronto,1862400.0,4,4,ON,5647656,43.7417,-79.3733,97000.0
807,Toronto,999000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
808,Toronto,1299900.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
809,Toronto,1399000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
810,Toronto,980000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
811,Toronto,1639000.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
812,Toronto,599000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
813,Toronto,799000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
814,Toronto,4999000.0,4,4,ON,5647656,43.7417,-79.3733,97000.0
815,Toronto,1999900.0,3,4,ON,5647656,43.7417,-79.3733,97000.0
816,Toronto,829900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
817,Toronto,724500.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
818,Toronto,1710000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
819,Toronto,749900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
820,Toronto,1768000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
821,Toronto,399990.0,0,1,ON,5647656,43.7417,-79.3733,97000.0
822,Toronto,1249000.0,2,3,ON,5647656,43.7417,-79.3733,97000.0
823,Toronto,668000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
824,Toronto,1149999.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
825,Toronto,588000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
826,Toronto,2050000.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
827,Toronto,560000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
828,Toronto,599999.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
829,Toronto,1599999.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
830,Toronto,475000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
831,Toronto,1195000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
832,Toronto,665000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
833,Toronto,639900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
834,Toronto,599900.0,3,1,ON,5647656,43.7417,-79.3733,97000.0
835,Toronto,1499000.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
836,Toronto,1048000.0,3,1,ON,5647656,43.7417,-79.3733,97000.0
837,Toronto,449000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
838,Toronto,799000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
839,Toronto,519900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
840,Toronto,749900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
841,Toronto,645000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
842,Toronto,675000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
843,Toronto,1475000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
844,Toronto,669900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
845,Toronto,700000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
846,Toronto,930000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
847,Toronto,579900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
848,Toronto,600000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
849,Toronto,679000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
850,Toronto,639900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
851,Toronto,564900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
852,Toronto,489000.0,0,1,ON,5647656,43.7417,-79.3733,97000.0
853,Toronto,725000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
854,Toronto,549000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
855,Toronto,499999.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
856,Toronto,799900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
857,Toronto,1375000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
858,Toronto,866800.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
859,Toronto,829000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
860,Toronto,895000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
861,Toronto,1099999.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
862,Toronto,888000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
863,Toronto,1499999.0,5,5,ON,5647656,43.7417,-79.3733,97000.0
864,Toronto,724900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
865,Toronto,774900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
866,Toronto,649000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
867,Toronto,599888.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
868,Toronto,749900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
869,Toronto,619900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
870,Toronto,739900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
871,Toronto,1080000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
872,Toronto,499000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
873,Toronto,728000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
874,Toronto,888000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
875,Toronto,620000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
876,Toronto,649999.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
877,Toronto,625000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
878,Toronto,689000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
879,Toronto,999000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
880,Toronto,1745000.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
881,Toronto,598000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
882,Toronto,999888.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
883,Toronto,569989.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
884,Toronto,499800.0,0,1,ON,5647656,43.7417,-79.3733,97000.0
885,Toronto,799900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
886,Toronto,678000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
887,Toronto,589000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
888,Toronto,2495000.0,0,0,ON,5647656,43.7417,-79.3733,97000.0
889,Toronto,788000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
890,Toronto,5150000.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
891,Toronto,1995000.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
892,Toronto,778000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
893,Toronto,1899000.0,3,0,ON,5647656,43.7417,-79.3733,97000.0
894,Toronto,1248000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
895,Toronto,589900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
896,Toronto,629900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
897,Toronto,459900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
898,Toronto,1349000.0,5,2,ON,5647656,43.7417,-79.3733,97000.0
899,Toronto,1899000.0,4,5,ON,5647656,43.7417,-79.3733,97000.0
900,Toronto,1799000.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
901,Toronto,3098000.0,4,4,ON,5647656,43.7417,-79.3733,97000.0
902,Toronto,1635000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
903,Toronto,898000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
904,Toronto,1278000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
905,Toronto,979000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
906,Toronto,1099000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
907,Toronto,3369000.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
908,Toronto,1099000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
909,Toronto,725000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
910,Toronto,2995000.0,3,4,ON,5647656,43.7417,-79.3733,97000.0
911,Toronto,899000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
912,Toronto,579000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
913,Toronto,597500.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
914,Toronto,619000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
915,Toronto,724900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
916,Toronto,1249000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
917,Toronto,499999.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
918,Toronto,549000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
919,Toronto,399900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
920,Toronto,2699000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
921,Toronto,699000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
922,Toronto,3595000.0,5,5,ON,5647656,43.7417,-79.3733,97000.0
923,Toronto,929000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
924,Toronto,890000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
925,Toronto,1458000.0,5,3,ON,5647656,43.7417,-79.3733,97000.0
926,Toronto,599000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
927,Toronto,799000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
928,Toronto,769999.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
929,Toronto,835000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
930,Toronto,2349900.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
931,Toronto,1070000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
932,Toronto,1599000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
933,Toronto,999000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
934,Toronto,899900.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
935,Toronto,949900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
936,Toronto,538000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
937,Toronto,649900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
938,Toronto,825000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
939,Toronto,619900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
940,Toronto,410000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
941,Toronto,620000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
942,Toronto,609900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
943,Toronto,899000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
944,Toronto,1369000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
945,Toronto,150000.0,0,0,ON,5647656,43.7417,-79.3733,97000.0
946,Toronto,5825000.0,15,8,ON,5647656,43.7417,-79.3733,97000.0
947,Toronto,1850000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
948,Toronto,758000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
949,Toronto,699900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
950,Toronto,2688888.0,6,5,ON,5647656,43.7417,-79.3733,97000.0
951,Toronto,925000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
952,Toronto,769000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
953,Toronto,619000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
954,Toronto,1399000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
955,Toronto,619999.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
956,Toronto,1795000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
957,Toronto,679900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
958,Toronto,730000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
959,Toronto,659999.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
960,Toronto,700000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
961,Toronto,828800.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
962,Toronto,699000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
963,Toronto,2699000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
964,Toronto,628888.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
965,Toronto,610000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
966,Toronto,456999.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
967,Toronto,1650000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
968,Toronto,1125990.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
969,Toronto,1062990.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
970,Toronto,719900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
971,Toronto,598888.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
972,Toronto,628888.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
973,Toronto,818800.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
974,Toronto,672000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
975,Toronto,1299999.0,6,4,ON,5647656,43.7417,-79.3733,97000.0
976,Toronto,599900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
977,Toronto,779000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
978,Toronto,549900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
979,Toronto,698000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
980,Toronto,2095000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
981,Toronto,699000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
982,Toronto,1150000.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
983,Toronto,1168000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
984,Toronto,739000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
985,Toronto,759000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
986,Toronto,415000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
987,Toronto,1090000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
988,Toronto,1129900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
989,Toronto,799000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
990,Toronto,720000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
991,Toronto,859000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
992,Toronto,799000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
993,Toronto,2995000.0,5,5,ON,5647656,43.7417,-79.3733,97000.0
994,Toronto,1689000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
995,Toronto,3198000.0,5,5,ON,5647656,43.7417,-79.3733,97000.0
996,Toronto,1795000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
997,Toronto,1099000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
998,Toronto,649000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
999,Toronto,456999.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1000,Toronto,579000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1001,Toronto,1675000.0,4,4,ON,5647656,43.7417,-79.3733,97000.0
1002,Toronto,2200000.0,2,3,ON,5647656,43.7417,-79.3733,97000.0
1003,Toronto,559000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1004,Toronto,489000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1005,Toronto,1500000.0,5,3,ON,5647656,43.7417,-79.3733,97000.0
1006,Toronto,655000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1007,Toronto,659900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1008,Toronto,828000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1009,Toronto,899000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1010,Toronto,1752400.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1011,Toronto,1398000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1012,Toronto,1425000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1013,Toronto,1099000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1014,Toronto,1299000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1015,Toronto,708800.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1016,Toronto,1995000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
1017,Toronto,999999.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1018,Toronto,3795000.0,5,5,ON,5647656,43.7417,-79.3733,97000.0
1019,Toronto,2899000.0,4,5,ON,5647656,43.7417,-79.3733,97000.0
1020,Toronto,1148800.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1021,Toronto,990000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1022,Toronto,1672000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1023,Toronto,1999000.0,8,3,ON,5647656,43.7417,-79.3733,97000.0
1024,Toronto,674900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1025,Toronto,899900.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
1026,Toronto,419900.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1027,Toronto,425000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1028,Toronto,1200000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1029,Toronto,500000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1030,Toronto,1149000.0,5,2,ON,5647656,43.7417,-79.3733,97000.0
1031,Toronto,865000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
1032,Toronto,999000.0,5,2,ON,5647656,43.7417,-79.3733,97000.0
1033,Toronto,999999.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
1034,Toronto,1049000.0,4,1,ON,5647656,43.7417,-79.3733,97000.0
1035,Toronto,929000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1036,Toronto,589900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1037,Toronto,1999800.0,5,2,ON,5647656,43.7417,-79.3733,97000.0
1038,Toronto,1075999.0,4,2,ON,5647656,43.7417,-79.3733,97000.0
1039,Toronto,648000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1040,Toronto,2998000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
1041,Toronto,1495000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1042,Toronto,879000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1043,Toronto,890800.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1044,Toronto,1099000.0,2,3,ON,5647656,43.7417,-79.3733,97000.0
1045,Toronto,699990.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1046,Toronto,899900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1047,Toronto,2099000.0,2,3,ON,5647656,43.7417,-79.3733,97000.0
1048,Toronto,559000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1049,Toronto,1799000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1050,Toronto,848000.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1051,Toronto,674900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1052,Toronto,849000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1053,Toronto,1450000.0,9,4,ON,5647656,43.7417,-79.3733,97000.0
1054,Toronto,775000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1055,Toronto,590000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1056,Toronto,749900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1057,Toronto,649900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1058,Toronto,1225000.0,5,2,ON,5647656,43.7417,-79.3733,97000.0
1059,Toronto,649000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1060,Toronto,699900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1061,Toronto,2399900.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
1062,Toronto,499900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1063,Toronto,549000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1064,Toronto,2498888.0,7,4,ON,5647656,43.7417,-79.3733,97000.0
1065,Toronto,799000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1066,Toronto,1399900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1067,Toronto,729000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1068,Toronto,1749000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
1069,Toronto,3395000.0,5,5,ON,5647656,43.7417,-79.3733,97000.0
1070,Toronto,1299999.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1071,Toronto,5788000.0,5,6,ON,5647656,43.7417,-79.3733,97000.0
1072,Toronto,629900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1073,Toronto,1349900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1074,Toronto,539900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1075,Toronto,649000.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1076,Toronto,2500000.0,4,4,ON,5647656,43.7417,-79.3733,97000.0
1077,Toronto,799000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1078,Toronto,844000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1079,Toronto,699000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1080,Toronto,912000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1081,Toronto,688800.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1082,Toronto,649900.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1083,Toronto,4289000.0,5,4,ON,5647656,43.7417,-79.3733,97000.0
1084,Toronto,1775000.0,2,3,ON,5647656,43.7417,-79.3733,97000.0
1085,Toronto,1589000.0,2,3,ON,5647656,43.7417,-79.3733,97000.0
1086,Toronto,625000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1087,Toronto,2500000.0,4,4,ON,5647656,43.7417,-79.3733,97000.0
1088,Toronto,673900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1089,Toronto,729000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1090,Toronto,499900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1091,Toronto,725000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1092,Toronto,1189000.0,2,4,ON,5647656,43.7417,-79.3733,97000.0
1093,Toronto,694999.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1094,Toronto,889900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1095,Toronto,1199000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
1096,Toronto,1299000.0,4,3,ON,5647656,43.7417,-79.3733,97000.0
1097,Toronto,1699900.0,3,2,ON,5647656,43.7417,-79.3733,97000.0
1098,Toronto,899000.0,2,1,ON,5647656,43.7417,-79.3733,97000.0
1099,Toronto,2995000.0,5,6,ON,5647656,43.7417,-79.3733,97000.0
1100,Toronto,2688000.0,4,5,ON,5647656,43.7417,-79.3733,97000.0
1101,Toronto,649900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1102,Toronto,448800.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1103,Toronto,2098000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
1104,Toronto,629900.0,1,1,ON,5647656,43.7417,-79.3733,97000.0
1105,Toronto,1228000.0,2,2,ON,5647656,43.7417,-79.3733,97000.0
1106,Toronto,1649000.0,3,3,ON,5647656,43.7417,-79.3733,97000.0
